"PokemonID,PokemonName,MoveName,Category,AppealPoints,JamPoints,Effect"
"362,Togedemaru,Encore,Cute,2,3,""Forces opponent to repeat move, startling them"""
"363,Mimikyu,Play Rough,Cute,4,0,""May lower opponent's Appeal points"""
"363,Mimikyu,Shadow Claw,Cool,3,0,""High critical hit ratio increases appeal"""
"363,Mimikyu,Wood Hammer,Tough,5,3,""Powerful but reduces user's Appeal"""
"363,Mimikyu,Curse,Smart,0,0,""Sacrifices HP for dramatic effect next turn"""
"364,Tapu Koko,Nature's Madness,Smart,4,0,""Always halves opponent's remaining Appeal"""
"364,Tapu Koko,Wild Charge,Tough,5,3,""Powerful but reduces user's Appeal"""
"364,Tapu Koko,Brave Bird,Tough,6,3,""Powerful but recoil reduces user's Appeal"""
"364,Tapu Koko,Discharge,Cool,3,0,""May paralyze and startle opponents"""
"365,Tapu Lele,Psychic Terrain,Smart,2,0,""Boosts psychic moves and prevents priority Jam"""
"365,Tapu Lele,Moonblast,Beauty,5,0,""May lower opponent's Appeal points"""
"365,Tapu Lele,Nature's Madness,Smart,4,0,""Always halves opponent's remaining Appeal"""
"365,Tapu Lele,Psyshock,Smart,4,0,""Uses opponent's Defense for appeal calculation"""
"366,Tapu Fini,Misty Terrain,Smart,2,0,""Prevents status Jam and boosts fairy moves"""
"366,Tapu Fini,Moonblast,Beauty,5,0,""May lower opponent's Appeal points"""
"366,Tapu Fini,Nature's Madness,Smart,4,0,""Always halves opponent's remaining Appeal"""
"366,Tapu Fini,Hydro Pump,Beauty,5,3,""Powerful but may Jam opponent"""
"367,Cosmog,Splash,Cute,1,0,""Basic appeal with no effect"""
"367,Cosmog,Teleport,Smart,0,0,""User switches out to avoid Jam"""
"367,Cosmog,Struggle,Tough,1,0,""Used only if no other moves left, poor appeal"""
"368,Solgaleo,Sunsteel Strike,Cool,6,0,""Ignores abilities for maximum appeal"""
"368,Solgaleo,Flare Blitz,Tough,6,3,""Powerful but reduces user's Appeal"""
"368,Solgaleo,Zen Headbutt,Smart,4,0,""May cause flinching and startle"""
"368,Solgaleo,Morning Sun,Beauty,2,0,""Better when used first in a turn"""
"369,Lunala,Moongeist Beam,Smart,6,0,""Ignores abilities for maximum appeal"""
"369,Lunala,Shadow Ball,Smart,4,0,""May lower opponent's Appeal points"""
"369,Lunala,Psychic,Smart,4,0,""May lower opponent's Appeal points"""
"369,Lunala,Moonlight,Beauty,2,0,""Better when used last in a turn"""
"370,Nihilego,Power Gem,Beauty,4,0,""Shines brightly for great appeal"""
"370,Nihilego,Sludge Wave,Beauty,4,1,""May poison and startle opponents"""
"370,Nihilego,Acid Spray,Smart,3,2,""Greatly lowers opponent's Appeal points"""
"370,Nihilego,Stealth Rock,Smart,2,3,""Damages opponents switching in"""
"371,Pheromosa,High Jump Kick,Tough,5,3,""Powerful but may Jam user if missed"""
"371,Pheromosa,Lunge,Smart,4,0,""Lowers opponent's Attack appeal"""
"371,Pheromosa,Bug Buzz,Smart,4,0,""May lower opponent's Appeal points"""
"371,Pheromosa,Quiver Dance,Beauty,4,0,""Boosts appeal and prevents Jam next turn"""
"372,Magearna,Fleur Cannon,Beauty,6,3,""Powerful but lowers user's special appeal"""
"372,Magearna,Flash Cannon,Beauty,4,0,""May lower opponent's special appeal"""
"372,Magearna,Aura Sphere,Smart,4,0,""Never misses, ignores Jam effects"""
"372,Magearna,Trick Room,Smart,0,0,""Slower moves go first next turn"""
"373,Marshadow,Spectral Thief,Smart,4,0,""Steals opponent's stat boosts"""
"373,Marshadow,Close Combat,Tough,5,3,""Powerful but lowers user's defenses"""
"373,Marshadow,Shadow Sneak,Smart,3,0,""Always goes first to prevent Jam"""
"373,Marshadow,Force Palm,Smart,3,0,""May paralyze and startle opponent"""
"374,Rookidee,Peck,Cool,2,0,""Basic appeal with no special effects"""
"374,Rookidee,Power Trip,Tough,4,0,""More powerful with stat boosts"""
"374,Rookidee,Hone Claws,Cool,2,0,""Boosts accuracy and Attack appeal"""
"374,Rookidee,Pluck,Cool,3,0,""Steals and shows off held Berry for extra appeal"""
"375,Corvisquire,Drill Peck,Cool,4,0,""High critical hit ratio increases appeal"""
"375,Corvisquire,Scary Face,Tough,1,3,""Greatly reduces opponent's Speed appeal"""
"375,Corvisquire,Power Trip,Tough,4,0,""More powerful with stat boosts"""
"375,Corvisquire,Taunt,Smart,1,3,""Prevents status moves, startling opponent"""
"376,Corviknight,Body Press,Tough,4,0,""Uses Defense stat for appeal calculation"""
"376,Corviknight,Brave Bird,Tough,6,3,""Powerful but recoil reduces user's Appeal"""
"376,Corviknight,Iron Head,Tough,4,0,""May cause flinching and startle"""
"376,Corviknight,Power Trip,Tough,4,0,""More powerful with stat boosts"""
"377,Nickit,Quick Attack,Cool,2,0,""Goes first to prevent Jam"""
"377,Nickit,Thief,Smart,3,0,""Steals held item for surprise effect"""
"377,Nickit,Tail Whip,Cute,1,1,""Reduces opponent's Appeal points"""
"377,Nickit,Torment,Smart,1,3,""Prevents consecutive moves, startling opponent"""
"378,Thievul,Foul Play,Smart,4,0,""Uses opponent's Attack for appeal calculation"""
"378,Thievul,Parting Shot,Smart,2,0,""Lowers opponent's stats before switching"""
"378,Thievul,Snarl,Smart,2,1,""Lowers opponent's special appeal"""
"378,Thievul,Nasty Plot,Smart,3,0,""Dramatically boosts special appeal next turn"""
"379,Gossifleur,Razor Leaf,Cool,3,1,""High critical hit ratio increases appeal"""
"379,Gossifleur,Synthesis,Smart,2,0,""Better when used last in a turn"""
"379,Gossifleur,Leafage,Cool,2,0,""Basic grass-type appeal"""
"379,Gossifleur,Helping Hand,Smart,0,0,""Doubles ally's Appeal points next turn"""
"380,Eldegoss,Cotton Spore,Cute,1,3,""Greatly reduces opponent's Speed appeal"""
"380,Eldegoss,Leaf Storm,Beauty,6,3,""Powerful but reduces user's Appeal"""
"380,Eldegoss,Pollen Puff,Cute,3,0,""Can heal allies or damage opponents"""
""
"381,Wooloo,Tackle,Tough,2,0,""Basic appeal with no special effects"""
"381,Wooloo,Defense Curl,Tough,2,0,""Basic defense that prevents Jam"""
"381,Wooloo,Headbutt,Tough,3,0,""May cause flinching and startle"""
"381,Wooloo,Cotton Guard,Cute,3,0,""Dramatic defense boost pleases crowd"""
"382,Dubwool,Body Press,Tough,4,0,""Uses Defense stat for appeal calculation"""
"382,Dubwool,Double-Edge,Tough,5,3,""Powerful but may Jam user"""
"382,Dubwool,Cotton Guard,Cute,3,0,""Dramatic defense boost pleases crowd"""
"382,Dubwool,Payback,Tough,4,0,""More powerful if user was Jammed first"""
"383,Yamper,Nuzzle,Cute,3,1,""Paralyzes and startles opponent"""
"383,Yamper,Spark,Cool,3,0,""May paralyze and startle opponent"""
"383,Yamper,Play Rough,Cute,4,0,""May lower opponent's Appeal points"""
"383,Yamper,Charm,Cute,3,0,""Greatly reduces opponent's Appeal points"""
"384,Boltund,Thunder Fang,Cool,3,1,""May paralyze and cause flinching"""
"384,Boltund,Wild Charge,Tough,5,3,""Powerful but reduces user's Appeal"""
"384,Boltund,Play Rough,Cute,4,0,""May lower opponent's Appeal points"""
"384,Boltund,Snarl,Smart,2,1,""Lowers opponent's special appeal"""
"385,Hatenna,Play Nice,Cute,2,0,""Reduces opponent's Appeal points"""
"385,Hatenna,Disarming Voice,Cute,3,0,""Never misses, ignores Jam effects"""
"385,Hatenna,Aromatherapy,Beauty,3,0,""Removes all Jam points from user's team"""
"385,Hatenna,Psybeam,Beauty,3,0,""May confuse and startle opponent"""
"386,Hattrem,Dazzling Gleam,Beauty,4,0,""Shines brightly for great appeal"""
"386,Hattrem,Psybeam,Beauty,3,0,""May confuse and startle opponent"""
"386,Hattrem,Life Dew,Cute,3,0,""Heals team for sportsmanship appeal"""
"386,Hattrem,Nuzzle,Cute,3,1,""Paralyzes and startles opponent"""
"387,Hatterene,Psychic,Smart,4,0,""May lower opponent's Appeal points"""
"387,Hatterene,Mystical Fire,Beauty,3,0,""May lower opponent's special appeal"""
"387,Hatterene,Dazzling Gleam,Beauty,4,0,""Shines brightly for great appeal"""
"387,Hatterene,Magic Powder,Smart,0,0,""Changes opponent's type to Psychic"""
"388,Farfetch'd (Galarian),Meteor Assault,Tough,6,6,""Powerful but user must recharge"""
"388,Farfetch'd (Galarian),Leaf Blade,Cool,4,0,""High critical hit ratio increases appeal"""
"388,Farfetch'd (Galarian),Knock Off,Smart,3,0,""Removes held item for extra appeal"""
"388,Farfetch'd (Galarian),Quick Attack,Cool,2,0,""Goes first to prevent Jam"""
"389,Sirfetch'd,Meteor Assault,Tough,6,6,""Powerful but user must recharge"""
"389,Sirfetch'd,Leaf Blade,Cool,4,0,""High critical hit ratio increases appeal"""
"389,Sirfetch'd,First Impression,Cool,5,0,""Always goes first with great appeal"""
"389,Sirfetch'd,Brick Break,Tough,4,0,""Breaks barriers, removes Jam protection"""
"390,Milcery,Draining Kiss,Cute,3,0,""Healing effect increases appeal"""
"390,Milcery,Aromatherapy,Beauty,3,0,""Removes all Jam points from user's team"""
"390,Milcery,Attract,Cute,3,3,""Infatuates opponent if opposite gender"""
"390,Milcery,Sweet Kiss,Cute,2,3,""Confuses and badly startles opponent"""
"391,Alcremie,Dazzling Gleam,Beauty,4,0,""Shines brightly for great appeal"""
"391,Alcremie,Decorate,Cute,0,0,""Boosts ally's Appeal points dramatically"""
"391,Alcremie,Recover,Smart,2,0,""Healing move that pleases crowd"""
"391,Alcremie,Misty Explosion,Beauty,6,6,""Powerful but user faints, dramatic effect"""
"392,Snom,Powder Snow,Beauty,2,0,""Basic ice appeal"""
"392,Snom,Bug Bite,Cute,2,1,""Steals and shows off held Berry for extra appeal"""
"392,Snom,Icy Wind,Beauty,2,1,""Lowers opponent's Speed appeal"""
"392,Snom,Mirror Coat,Smart,0,0,""Counters with double Appeal if hit by special move"""
"393,Frosmoth,Icy Wind,Beauty,2,1,""Lowers opponent's Speed appeal"""
"393,Frosmoth,Bug Buzz,Smart,4,0,""May lower opponent's Appeal points"""
"393,Frosmoth,Quiver Dance,Beauty,4,0,""Boosts appeal and prevents Jam next turn"""
"393,Frosmoth,Blizzard,Beauty,5,3,""Powerful but may Jam opponent"""
"394,Zacian,Behemoth Blade,Cool,6,0,""Ultimate steel-type appeal move"""
"394,Zacian,Play Rough,Cute,4,0,""May lower opponent's Appeal points"""
"394,Zacian,Close Combat,Tough,5,3,""Powerful but lowers user's defenses"""
"394,Zacian,Quick Attack,Cool,2,0,""Goes first to prevent Jam"""
"395,Zamazenta,Behemoth Bash,Tough,6,0,""Ultimate steel-type appeal move"""
"395,Zamazenta,Play Rough,Cute,4,0,""May lower opponent's Appeal points"""
"395,Zamazenta,Close Combat,Tough,5,3,""Powerful but lowers user's defenses"""
"395,Zamazenta,Quick Attack,Cool,2,0,""Goes first to prevent Jam"""
"396,Regieleki,Thunder Cage,Smart,4,2,""Traps and damages opponent over turns"""
"396,Regieleki,Extreme Speed,Cool,5,0,""Almost always goes first with great appeal"""
"396,Regieleki,Ancient Power,Tough,3,0,""May boost all Appeal points"""
"396,Regieleki,Thunderbolt,Cool,4,0,""May paralyze and startle opponents"""
"397,Glastrier,Glacial Lance,Tough,6,0,""Ultimate ice-type appeal move"""
"397,Glastrier,High Horsepower,Tough,5,0,""Powerful ground-type appeal"""
"397,Glastrier,Close Combat,Tough,5,3,""Powerful but lowers user's defenses"""
"397,Glastrier,Icicle Crash,Beauty,4,0,""May cause flinching and startle"""
"398,Spectrier,Astral Barrage,Smart,6,0,""Ultimate ghost-type appeal move"""
"398,Spectrier,Shadow Ball,Smart,4,0,""May lower opponent's Appeal points"""
"398,Spectrier,Disable,Smart,2,3,""Disables opponent's last move, startling them"""
"398,Spectrier,Hex,Smart,4,0,""More powerful if opponent has status condition"""
"399,Wyrdeer,Psyshield Bash,Smart,4,0,""May boost user's Defense appeal"""
"399,Wyrdeer,Stomp,Tough,3,0,""May cause flinching and startle"""
"399,Wyrdeer,Thunder Wave,Smart,2,2,""Paralyzes and startles opponent"""
"399,Wyrdeer,Agility,Cool,2,0,""Makes next move more appealing"""
"400,Sprigatito,Leafage,Cool,2,0,""Basic grass-type appeal"""
"400,Sprigatito,Quick Attack,Cool,2,0,""Goes first to prevent Jam"""
"400,Sprigatito,Baby-Doll Eyes,Cute,1,0,""Always goes first to reduce opponent's Attack appeal"""
"400,Sprigatito,Play Rough,Cute,4,0,""May lower opponent's Appeal points"""
"401,Floragato,Flower Trick,Beauty,5,0,""Always results in a critical hit for maximum appeal"""
"401,Floragato,Quick Attack,Cool,2,0,""Goes first to prevent Jam"""
"401,Floragato,Play Rough,Cute,4,0,""May lower opponent's Appeal points"""
"401,Floragato,Trailblaze,Smart,3,0,""Boosts user's Speed appeal after scoring"""
"402,Meowscarada,Flower Trick,Beauty,5,0,""Always results in a critical hit for maximum appeal"""
"402,Meowscarada,Night Slash,Smart,4,0,""High critical hit ratio increases appeal"""
"402,Meowscarada,Play Rough,Cute,4,0,""May lower opponent's Appeal points"""
"402,Meowscarada,Shadow Claw,Cool,3,0,""High critical hit ratio increases appeal"""
"403,Tadbulb,Thunder Shock,Cool,2,0,""Basic electric appeal"""
"403,Tadbulb,Water Gun,Beauty,2,0,""Basic water appeal"""
"403,Tadbulb,Charge Beam,Smart,3,0,""May boost user's Appeal points"""
"403,Tadbulb,Mud Shot,Smart,2,1,""Lowers opponent's Speed appeal"""
"404,Nymble,Bug Bite,Cute,2,1,""Steals and shows off held Berry for extra appeal"""
"404,Nymble,Quick Attack,Cool,2,0,""Goes first to prevent Jam"""
"404,Nymble,Struggle Bug,Smart,2,1,""Lowers opponent's special appeal"""
"404,Nymble,Electroweb,Smart,2,1,""Lowers opponent's Speed appeal"""
"405,Lokix,First Impression,Cool,5,0,""Always goes first with great appeal"""
"405,Lokix,Throat Chop,Smart,4,1,""Prevents sound-based moves next turn"""
"405,Lokix,Axe Kick,Tough,5,3,""Powerful but may confuse user if missed"""
"405,Lokix,Lunge,Smart,4,0,""Lowers opponent's Attack appeal"""
"406,Slither Wing,First Impression,Cool,5,0,""Always goes first with great appeal"""
"406,Slither Wing,Lunge,Smart,4,0,""Lowers opponent's Attack appeal"""
"406,Slither Wing,Superpower,Tough,5,3,""Powerful but reduces user's Appeal next turn"""
"406,Slither Wing,Flare Blitz,Tough,6,3,""Powerful but reduces user's Appeal"""
"407,Iron Bundle,Hydro Pump,Beauty,5,3,""Powerful but may Jam opponent"""
"407,Iron Bundle,Freeze-Dry,Beauty,4,0,""Super effective against water types"""
"407,Iron Bundle,Ice Beam,Beauty,4,0,""May freeze and startle opponent"""
"407,Iron Bundle,Flip Turn,Cool,3,0,""User switches out after scoring"""
"408,Iron Valiant,Moonblast,Beauty,5,0,""May lower opponent's Appeal points"""
"408,Iron Valiant,Close Combat,Tough,5,3,""Powerful but lowers user's defenses"""
"408,Iron Valiant,Spirit Break,Smart,4,0,""Lowers opponent's special appeal"""
"408,Iron Valiant,Shadow Sneak,Smart,3,0,""Always goes first to prevent Jam"""
"409,Ting-Lu,Stomp,Tough,3,0,""May cause flinching and startle"""
"409,Ting-Lu,Earthquake,Tough,5,3,""Powerful but may Jam allies"""
"409,Ting-Lu,Throat Chop,Smart,4,1,""Prevents sound-based moves next turn"""
"409,Ting-Lu,Ruination,Smart,4,0,""Always halves opponent's remaining Appeal"""
"410,Chi-Yu,Flame Charge,Beauty,3,0,""May burn and boosts user's Speed appeal"""
"410,Chi-Yu,Dark Pulse,Smart,4,0,""May cause flinching and startle"""
"410,Chi-Yu,Ruination,Smart,4,0,""Always halves opponent's remaining Appeal"""
"410,Chi-Yu,Overheat,Beauty,6,3,""Powerful but lowers user's special appeal"""
